file_name,audio_wav,length(seconds),number_of_samples,sample_rate,min_ae,max_ae,mean_ae,variance_ae,min_rms,max_rms,mean_rms,variance_rms,min_zcr,max_zcr,mean_zcr,variance_zcr,min_fq,max_fq,mean_fq,variance_fq
cat_137.wav,"[-2.53504277e-05 -7.52079723e-06 -1.00443685e-05 ...  7.57568399e-04
  5.76897524e-04  0.00000000e+00]",1.0384126984126985,22897,22050,3.360369e-05,1.025655,0.459206,0.08825562752029868,1.0810459e-05,0.27552587,0.16815417,0.006144313157400053,0.0,0.505859375,0.09339538233240223,0.011245670729262344,5.915944981768452e-05,2926.6090325864225,10.975753344871993,667.4096728644284
cat_67.wav,"[-2.9944424e-05 -3.1629577e-05 -2.8875345e-05 ... -1.7249971e-12
  1.9824619e-12  0.0000000e+00]",0.9845351473922902,21709,22050,1.982462e-12,0.75959325,0.3114213,0.04105888792043607,1.3334891e-05,0.38715062,0.15823402,0.011465509074944012,0.046875,0.2470703125,0.13207146139705883,0.0019831861223113937,6.284766258719906e-07,382.07533070449165,6.335052687058922,752.7505832488903
cat_83.wav,"[ 2.0937750e-12  1.6942209e-12 -3.3124469e-13 ...  1.1933956e-02
  1.0993046e-02  0.0000000e+00]",1.9853514739229026,43777,22050,0.0,0.8599559,0.18286741,0.018171034176011534,2.8284117e-09,0.25055355,0.08179276,0.0014687849413630777,0.0341796875,0.267578125,0.1198837235787172,0.0013549771127685686,0.0006270143367582696,264.51144621247136,7.60209210573789,300.24018483448407
cat_44.wav,[0.00170549 0.00307111 0.00850302 ... 0.00035625 0.00110676 0.00044399],12.0,264600,22050,0.0011931728,0.3972048,0.07838006,0.004317434213561716,0.004857641,0.15687653,0.033251338,0.0008114674273899963,0.001953125,0.203125,0.04327900220623791,0.0007255658804620419,0.00041240461065366333,803.4568359457254,6.675060026718773,462.87814924775415
cat_147.wav,[0.02426773 0.02904893 0.02748046 ... 0.01013919 0.0162904  0.01413181],12.0,264600,22050,0.02354426,0.34468654,0.06602577,0.001383561868739621,0.0128509095,0.09190198,0.022542374,0.0001101405645351646,0.0146484375,0.4072265625,0.10810660209139265,0.0029041663619775032,0.00025510104622965214,1290.8572779229019,5.750641828125146,130.72939908393917
cat_40.wav,"[ 0.00497779  0.00615785  0.00580551 ... -0.04956378 -0.08018857
 -0.05785932]",12.0,264600,22050,-0.0022335635,0.98534083,0.10252716,0.024884665901238754,0.0009918021,0.1250656,0.021500258,0.0005899450600230151,0.0,0.23046875,0.08060465652200194,0.002100959664964163,0.0017837721642622248,153.10514205764048,9.270734131239202,192.60389779190447
cat_89.wav,"[ 0.00051055 -0.0007977  -0.00189075 ... -0.00243823 -0.00810518
 -0.00723731]",10.8,238140,22050,0.0049253786,0.21803024,0.042536836,0.0014059965902443734,0.0013290254,0.046200875,0.008902997,3.941564451275964e-05,0.0439453125,0.322265625,0.1637822827109081,0.0018643085790976902,0.00032508490282757855,88.92434985896695,2.6768792323639863,21.10662545026197
cat_14.wav,"[ 9.4310837e-11 -1.5597262e-10 -2.6785169e-10 ... -3.1961838e-03
 -2.8737676e-03  0.0000000e+00]",11.62453514739229,256321,22050,0.0,0.9492948,0.10633731,0.020305908586528455,0.0,0.3836334,0.04757498,0.004325717104018315,0.0,0.6357421875,0.20451012933724413,0.03753377503038485,0.00014509837035554663,446.0899615085918,22.256306838473307,1193.4579651311929
cat_150.wav,"[-6.3181884e-05 -3.6133802e-03 -1.1633297e-03 ...  1.7327903e-04
  1.6212116e-03  0.0000000e+00]",2.108027210884354,46482,22050,0.0016212116,0.23264852,0.07724424,0.00428518850469228,0.008223608,0.0701424,0.028693153,0.00033181520581717494,0.0029296875,0.3984375,0.14717655391483517,0.015044365065467276,0.000545422602518929,174.2217919676658,3.389493470268167,42.357562865349315
cat_146.wav,"[-7.4507171e-12 -2.3059638e-11 -6.9854951e-12 ...  3.5079747e-02
  4.8406146e-02  3.3279128e-02]",12.0,264600,22050,0.000540019,0.42329925,0.07000055,0.002203537258452474,2.0902526e-07,0.15920462,0.025353415,0.000272003332054739,0.01171875,0.30859375,0.09212271065038685,0.0014229890178182414,0.0002324743793230985,1249.739917319479,6.554409658124299,199.18248870009137
